,Sold to Customer,Country,Customer region redefined,Pr CFN,recommend,Pr Division,confidence,Qty in Sales unit of measure (SUM),base average qty,base weightage qty,recommend average qty,final recommend qty,final recommend qty w probability
10785,138699327796,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,19.0,26.0,-0.27,2.0,1.0,1.0
10786,138699554298,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,1.0,26.0,-0.96,2.0,0.0,0.0
10787,138709956938,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
10788,138757581977,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,4.0,26.0,-0.85,2.0,0.0,0.0
10789,138761673316,Australia,Queensland,MMT-7020C5,MMT-7810W1,Diabetes,0.51,16.0,26.0,-0.38,2.0,1.0,1.0
10790,138772993493,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
10791,138779537112,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
10792,138779984817,Australia,Western Australia,173022,DS100A,MITG,0.6,23.0,7.0,2.29,42.0,138.0,0.0
10793,138779984817,Australia,Western Australia,173049,DS100A,MITG,0.63,168.0,46.0,2.65,42.0,153.0,153.0
10794,138779984817,Australia,Western Australia,ABSTACK30X,186-0106,MITG,0.53,25.0,62.0,-0.6,137.0,55.0,55.0
10795,138779984817,Australia,Western Australia,ABSTACK30X,DS100A,MITG,0.54,25.0,62.0,-0.6,42.0,17.0,17.0
10796,138779984817,Australia,Western Australia,D-YS,DS100A,MITG,0.8,2.0,9.0,-0.78,42.0,9.0,0.0
10797,138779984817,Australia,Western Australia,EASYCAPII6,DS100A,MITG,0.5,9.0,18.0,-0.5,42.0,21.0,0.0
10798,138779984817,Australia,Western Australia,EGIA60AMT,186-0106,MITG,0.57,128.0,109.0,0.17,137.0,160.0,0.0
10799,138779984817,Australia,Western Australia,EGIA60AMT,DS100A,MITG,0.59,128.0,109.0,0.17,42.0,49.0,49.0
10800,138779984817,Australia,Western Australia,EGIAUSTND,186-0106,MITG,0.59,166.0,68.0,1.44,137.0,334.0,334.0
10801,138779984817,Australia,Western Australia,EGIAUSTND,DS100A,MITG,0.61,166.0,68.0,1.44,42.0,102.0,102.0
10802,138779984817,Australia,Western Australia,LF1837,186-0106,MITG,0.57,162.0,108.0,0.5,137.0,206.0,206.0
10803,138779984817,Australia,Western Australia,LF1837,DS100A,MITG,0.58,162.0,108.0,0.5,42.0,63.0,63.0
10804,138779984817,Australia,Western Australia,LF1937,186-0106,MITG,0.56,471.0,125.0,2.77,137.0,516.0,0.0
10805,138779984817,Australia,Western Australia,LF1937,340-000-000,MITG,0.5,471.0,125.0,2.77,24.0,90.0,90.0
10806,138779984817,Australia,Western Australia,LF1937,DS100A,MITG,0.58,471.0,125.0,2.77,42.0,158.0,158.0
10807,138779984817,Australia,Western Australia,LF2019,DS100A,MITG,0.6,157.0,26.0,5.04,42.0,254.0,0.0
10808,138779984817,Australia,Western Australia,LF4418,186-0106,MITG,0.57,318.0,66.0,3.82,137.0,660.0,660.0
10809,138779984817,Australia,Western Australia,LF4418,340-000-000,MITG,0.52,318.0,66.0,3.82,24.0,116.0,116.0
10810,138779984817,Australia,Western Australia,LF4418,DS100A,MITG,0.61,318.0,66.0,3.82,42.0,202.0,0.0
10811,138779984817,Australia,Western Australia,OMS-PDBS2,340-000-000,MITG,0.51,23.0,19.0,0.21,24.0,29.0,29.0
10812,138779984817,Australia,Western Australia,OMS-PDBS2,DS100A,MITG,0.58,23.0,19.0,0.21,42.0,51.0,51.0
10813,138779984817,Australia,Western Australia,OMS-T10SB,186-0106,MITG,0.52,4.0,25.0,-0.84,137.0,22.0,0.0
10814,138779984817,Australia,Western Australia,OMS-T10SB,DS100A,MITG,0.58,4.0,25.0,-0.84,42.0,7.0,0.0
10815,138779984817,Australia,Western Australia,TECR1410DP2,DS100A,MITG,0.54,12.0,61.0,-0.8,42.0,8.0,8.0
10816,138785737955,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,15.0,26.0,-0.42,2.0,1.0,1.0
10817,138798862911,Australia,New South Wales,174006,LF1837,MITG,0.69,2.0,19.0,-0.89,108.0,12.0,12.0
10818,138798862911,Australia,New South Wales,ABSTACK30X,186-0106,MITG,0.53,2.0,62.0,-0.97,137.0,4.0,0.0
10819,138798862911,Australia,New South Wales,ABSTACK30X,DS100A,MITG,0.54,2.0,62.0,-0.97,42.0,1.0,1.0
10820,138798862911,Australia,New South Wales,ABSTACK30X,LF1837,MITG,0.64,2.0,62.0,-0.97,108.0,3.0,3.0
10821,138798862911,Australia,New South Wales,OMS-PDBS2,340-000-000,MITG,0.51,1.0,19.0,-0.95,24.0,1.0,1.0
10822,138798862911,Australia,New South Wales,OMS-PDBS2,DS100A,MITG,0.58,1.0,19.0,-0.95,42.0,2.0,0.0
10823,138798862911,Australia,New South Wales,OMS-PDBS2,LF1837,MITG,0.68,1.0,19.0,-0.95,108.0,5.0,5.0
10824,138798862911,Australia,New South Wales,OMS-T10SB,186-0106,MITG,0.52,1.0,25.0,-0.96,137.0,5.0,0.0
10825,138798862911,Australia,New South Wales,OMS-T10SB,DS100A,MITG,0.58,1.0,25.0,-0.96,42.0,2.0,0.0
10826,138798862911,Australia,New South Wales,OMS-T10SB,LF1837,MITG,0.64,1.0,25.0,-0.96,108.0,4.0,4.0
10827,138819516446,Australia,South Australia,MMT-7020C5,MMT-7810W1,Diabetes,0.51,6.0,26.0,-0.77,2.0,0.0,0.0
10828,138857741876,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,6.0,26.0,-0.77,2.0,0.0,0.0
10829,138874779813,Australia,New South Wales,ACC-822BK,ACC-1601,Diabetes,0.68,1.0,1.0,0.0,2.0,2.0,0.0
10830,138879363562,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
10831,138888077691,Australia,Queensland,MMT-7020C5,MMT-7810W1,Diabetes,0.51,2.0,26.0,-0.92,2.0,0.0,0.0
10832,138913836683,Australia,Tasmania,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
10833,139337178569,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
10834,139341451148,New Zealand,New Zealand,340-000-000,350-005-000,MITG,0.77,1.0,24.0,-0.96,14.0,1.0,1.0
10835,139341451148,New Zealand,New Zealand,340-000-000,350-013-000,MITG,0.77,1.0,24.0,-0.96,13.0,1.0,1.0
10836,139341451148,New Zealand,New Zealand,340-000-000,X3-003-000,MITG,0.65,1.0,24.0,-0.96,6.0,0.0,0.0
10837,139361851317,Australia,New South Wales,186-0106,LF1837,MITG,0.51,1.0,137.0,-0.99,108.0,1.0,1.0
10838,139361851317,Australia,New South Wales,300-000-000,340-000-000,MITG,0.83,1.0,4.0,-0.75,24.0,6.0,6.0
10839,139361851317,Australia,New South Wales,350-005-000,340-000-000,MITG,0.88,1.0,14.0,-0.93,24.0,2.0,2.0
10840,139361851317,Australia,New South Wales,350-005-000,LF1937,MITG,0.51,1.0,14.0,-0.93,125.0,9.0,9.0
10841,139361851317,Australia,New South Wales,350-013-000,340-000-000,MITG,0.88,1.0,13.0,-0.92,24.0,2.0,2.0
10842,139361851317,Australia,New South Wales,350-013-000,LF1937,MITG,0.52,1.0,13.0,-0.92,125.0,10.0,0.0
10843,139361851317,Australia,New South Wales,8886803712,150462,MITG,0.53,1.0,113.0,-0.99,75.0,1.0,0.0
10844,139361851317,Australia,New South Wales,8886803712,LF1837,MITG,0.54,1.0,113.0,-0.99,108.0,1.0,0.0
10845,139361851317,Australia,New South Wales,8886803712,LF1937,MITG,0.59,1.0,113.0,-0.99,125.0,1.0,1.0
10846,139361851317,Australia,New South Wales,8888247031,150462,MITG,0.5,1.8,36.0,-0.95,75.0,4.0,0.0
10847,139361851317,Australia,New South Wales,8888247031,LF1837,MITG,0.53,1.8,36.0,-0.95,108.0,5.0,5.0
10848,139361851317,Australia,New South Wales,8888247056,LF1837,MITG,0.54,3.0,21.0,-0.86,108.0,15.0,15.0
10849,139361851317,Australia,New South Wales,8888247056,LF1937,MITG,0.62,3.0,21.0,-0.86,125.0,18.0,0.0
10850,139361851317,Australia,New South Wales,ABSTACK30X,DS100A,MITG,0.54,3.0,62.0,-0.95,42.0,2.0,2.0
10851,139361851317,Australia,New South Wales,ABSTACK30X,LF1837,MITG,0.64,3.0,62.0,-0.95,108.0,5.0,5.0
10852,139361851317,Australia,New South Wales,E1455,LF1837,MITG,0.61,1.0,45.0,-0.98,108.0,2.0,0.0
10853,139361851317,Australia,New South Wales,LF1212,LF1837,MITG,0.71,1.0,12.0,-0.92,108.0,9.0,9.0
10854,139361851317,Australia,New South Wales,OMS-T10SB,DS100A,MITG,0.58,1.0,25.0,-0.96,42.0,2.0,0.0
10855,139361851317,Australia,New South Wales,OMS-T10SB,LF1837,MITG,0.64,1.0,25.0,-0.96,108.0,4.0,0.0
10856,139361851317,Australia,New South Wales,X3-003-000,340-000-000,MITG,0.87,1.0,6.0,-0.83,24.0,4.0,4.0
10857,139388847318,Australia,Tasmania,MMT-7020C5,MMT-7810W1,Diabetes,0.51,1.0,26.0,-0.96,2.0,0.0,0.0
10858,139418536262,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
10859,139461568316,Australia,Queensland,MMT-7020C5,MMT-7810W1,Diabetes,0.51,2.0,26.0,-0.92,2.0,0.0,0.0
10860,139462714588,Australia,Queensland,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
10861,139494749123,Australia,Victoria,ACC-822BK,ACC-1601,Diabetes,0.68,2.0,1.0,1.0,2.0,4.0,4.0
10862,139504377848,Australia,Queensland,MMT-7020C5,MMT-7810W1,Diabetes,0.51,2.0,26.0,-0.92,2.0,0.0,0.0
10863,139504824814,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,11.0,26.0,-0.58,2.0,1.0,0.0
10864,139555447724,Australia,New South Wales,MMT-7810W1,MMT-7020C5,Diabetes,0.99,1.0,2.0,-0.5,26.0,13.0,13.0
10865,139577442489,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
10866,139638263454,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
10867,139647171339,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,1.0,26.0,-0.96,2.0,0.0,0.0
10868,139653845822,Australia,Queensland,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
10869,139689525931,Australia,Tasmania,MMT-7020C5,MMT-7810W1,Diabetes,0.51,2.0,26.0,-0.92,2.0,0.0,0.0
10870,139721393958,Australia,Queensland,8886803712,150462,MITG,0.53,481.0,113.0,3.26,75.0,320.0,0.0
10871,139721393958,Australia,Queensland,8888247031,150462,MITG,0.5,189.0,36.0,4.25,75.0,394.0,0.0
10872,139721393958,Australia,Queensland,ABSTACK30X,DS100A,MITG,0.54,12.0,62.0,-0.81,42.0,8.0,8.0
10873,139721393958,Australia,Queensland,EASYCAPII6,DS100A,MITG,0.5,11.0,18.0,-0.39,42.0,26.0,26.0
10874,139721393958,Australia,Queensland,LF1837,173050G,MITG,0.5,93.0,108.0,-0.14,84.0,72.0,0.0
10875,139721393958,Australia,Queensland,LF1837,DS100A,MITG,0.58,93.0,108.0,-0.14,42.0,36.0,0.0
10876,139721393958,Australia,Queensland,LF1937,340-000-000,MITG,0.5,429.0,125.0,2.43,24.0,82.0,82.0
10877,139721393958,Australia,Queensland,LF1937,DS100A,MITG,0.58,429.0,125.0,2.43,42.0,144.0,0.0
10878,139721393958,Australia,Queensland,OMS-PDBS2,340-000-000,MITG,0.51,12.0,19.0,-0.37,24.0,15.0,0.0
10879,139721393958,Australia,Queensland,OMS-PDBS2,DS100A,MITG,0.58,12.0,19.0,-0.37,42.0,26.0,26.0
10880,139721393958,Australia,Queensland,OMS-T10SB,DS100A,MITG,0.58,12.0,25.0,-0.52,42.0,20.0,20.0
10881,139721393958,Australia,Queensland,TECR1410DP2,DS100A,MITG,0.54,12.0,61.0,-0.8,42.0,8.0,8.0
10882,139721876941,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,4.0,26.0,-0.85,2.0,0.0,0.0
10883,139721952934,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
10884,139787994393,Australia,New South Wales,ACC-822BK,ACC-1601,Diabetes,0.68,1.0,1.0,0.0,2.0,2.0,0.0
10885,139787994393,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
10886,139800298641,Australia,New South Wales,300-000-000,350-005-000,MITG,0.8,1.0,4.0,-0.75,14.0,4.0,0.0
10887,139800298641,Australia,New South Wales,300-000-000,350-013-000,MITG,0.83,1.0,4.0,-0.75,13.0,3.0,3.0
10888,139800298641,Australia,New South Wales,340-000-000,350-005-000,MITG,0.77,1.0,24.0,-0.96,14.0,1.0,1.0
10889,139800298641,Australia,New South Wales,340-000-000,350-013-000,MITG,0.77,1.0,24.0,-0.96,13.0,1.0,1.0
10890,139800298641,Australia,New South Wales,340-000-000,X3-003-000,MITG,0.65,1.0,24.0,-0.96,6.0,0.0,0.0
10891,139811572894,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,2.0,26.0,-0.92,2.0,0.0,0.0
10892,139812374285,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,1.0,26.0,-0.96,2.0,0.0,0.0
10893,139874336154,Australia,New South Wales,D-YS,DS100A,MITG,0.8,1.0,9.0,-0.89,42.0,5.0,5.0
10894,139885549748,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,10.0,26.0,-0.62,2.0,1.0,1.0
10895,139954198351,Australia,Victoria,ACC-822BK,ACC-1601,Diabetes,0.68,2.0,1.0,1.0,2.0,4.0,0.0
10896,139955831188,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,1.0,26.0,-0.96,2.0,0.0,0.0
10897,139961772671,Australia,Queensland,MMT-7020C5,MMT-7810W1,Diabetes,0.51,2.0,26.0,-0.92,2.0,0.0,0.0
10898,140002452874,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,8.0,26.0,-0.69,2.0,1.0,0.0
10899,140003939278,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,8.0,26.0,-0.69,2.0,1.0,1.0
10900,140004032389,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,20.0,26.0,-0.23,2.0,2.0,0.0
10901,140016843814,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
10902,140028983977,Australia,Queensland,MMT-7020C5,MMT-7810W1,Diabetes,0.51,8.0,26.0,-0.69,2.0,1.0,1.0
10903,140030719571,Australia,Aust Capital Terr,MMT-7020C5,MMT-7810W1,Diabetes,0.51,9.0,26.0,-0.65,2.0,1.0,1.0
10904,140031297152,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,2.0,26.0,-0.92,2.0,0.0,0.0
10905,140042373597,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,14.0,26.0,-0.46,2.0,1.0,0.0
10906,140047267995,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
10907,140076599148,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,2.0,26.0,-0.92,2.0,0.0,0.0
10908,140078427311,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,1.0,26.0,-0.96,2.0,0.0,0.0
10909,140092578592,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,5.0,26.0,-0.81,2.0,0.0,0.0
10910,140153811886,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,5.0,26.0,-0.81,2.0,0.0,0.0
10911,140154016832,Australia,Queensland,MMT-1891,MMT-7910W5,Diabetes,0.52,2.0,1.0,1.0,3.0,6.0,6.0
10912,140196029445,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,11.0,26.0,-0.58,2.0,1.0,1.0
10913,140218955318,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,11.0,26.0,-0.58,2.0,1.0,0.0
10914,140220339368,Australia,South Australia,MMT-7020C5,MMT-7810W1,Diabetes,0.51,950.0,26.0,35.54,2.0,73.0,0.0
10915,140244284524,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,1.0,26.0,-0.96,2.0,0.0,0.0
10916,140246739384,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,21.0,26.0,-0.19,2.0,2.0,2.0
10917,140271179516,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,1.0,26.0,-0.96,2.0,0.0,0.0
10918,140319564735,Australia,Northern Territory,MMT-7020C5,MMT-7810W1,Diabetes,0.51,8.0,26.0,-0.69,2.0,1.0,1.0
10919,140360317867,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
10920,140364518732,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,8.0,26.0,-0.69,2.0,1.0,0.0
10921,140364518732,Australia,New South Wales,MMT-7910W5,MMT-1891,Diabetes,0.88,1.0,3.0,-0.67,1.0,0.0,0.0
10922,140373081811,Australia,Western Australia,MMT-7020C5,MMT-7810W1,Diabetes,0.51,3.0,26.0,-0.88,2.0,0.0,0.0
10923,140388973219,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,10.0,26.0,-0.62,2.0,1.0,0.0
10924,140389061583,Australia,Victoria,186-0106,LF1837,MITG,0.51,1.0,137.0,-0.99,108.0,1.0,0.0
10925,140413092928,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,5.0,26.0,-0.81,2.0,0.0,0.0
10926,140413491321,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
10927,140419668574,Australia,Tasmania,MMT-7020C5,MMT-7810W1,Diabetes,0.51,23.0,26.0,-0.12,2.0,2.0,0.0
10928,140419751126,Australia,Victoria,MMT-7810W1,MMT-7020C5,Diabetes,0.99,1.0,2.0,-0.5,26.0,13.0,13.0
10929,140451969286,Australia,Victoria,ACC-822BK,ACC-1601,Diabetes,0.68,1.0,1.0,0.0,2.0,2.0,2.0
10930,140451969286,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,18.0,26.0,-0.31,2.0,1.0,0.0
10931,140503846227,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,12.0,26.0,-0.54,2.0,1.0,0.0
10932,140540987659,Australia,Tasmania,MMT-7020C5,MMT-7810W1,Diabetes,0.51,2.0,26.0,-0.92,2.0,0.0,0.0
10933,140541086247,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,7.0,26.0,-0.73,2.0,1.0,0.0
10934,140551498528,Australia,South Australia,MMT-7020C5,MMT-7810W1,Diabetes,0.51,4.0,26.0,-0.85,2.0,0.0,0.0
10935,140605612737,Australia,New South Wales,173022,DS100A,MITG,0.6,10.0,7.0,0.43,42.0,60.0,60.0
10936,140605612737,Australia,New South Wales,173049,DS100A,MITG,0.63,61.0,46.0,0.33,42.0,56.0,56.0
10937,140605612737,Australia,New South Wales,350-005-000,300-000-000,MITG,0.5,53.0,14.0,2.79,4.0,15.0,15.0
10938,140605612737,Australia,New South Wales,350-013-000,300-000-000,MITG,0.51,57.0,13.0,3.38,4.0,18.0,0.0
10939,140605612737,Australia,New South Wales,8886803712,150462,MITG,0.53,277.0,113.0,1.45,75.0,184.0,0.0
10940,140605612737,Australia,New South Wales,8888247031,150462,MITG,0.5,19.0,36.0,-0.47,75.0,40.0,40.0
10941,140605612737,Australia,New South Wales,ABSTACK30X,DS100A,MITG,0.54,164.0,62.0,1.65,42.0,111.0,0.0
10942,140605612737,Australia,New South Wales,EASYCAPII6,DS100A,MITG,0.5,8.0,18.0,-0.56,42.0,18.0,0.0
10943,140605612737,Australia,New South Wales,EGIA60AMT,DS100A,MITG,0.59,127.0,109.0,0.17,42.0,49.0,0.0
10944,140605612737,Australia,New South Wales,EGIAUSTND,DS100A,MITG,0.61,94.0,68.0,0.38,42.0,58.0,58.0
10945,140605612737,Australia,New South Wales,LF1837,DS100A,MITG,0.58,189.0,108.0,0.75,42.0,74.0,74.0
10946,140605612737,Australia,New South Wales,LF1937,DS100A,MITG,0.58,218.0,125.0,0.74,42.0,73.0,73.0
10947,140605612737,Australia,New South Wales,LF2019,DS100A,MITG,0.6,205.0,26.0,6.88,42.0,331.0,331.0
10948,140605612737,Australia,New South Wales,LF4418,DS100A,MITG,0.61,56.0,66.0,-0.15,42.0,36.0,36.0
10949,140605612737,Australia,New South Wales,OMS-PDBS2,DS100A,MITG,0.58,40.0,19.0,1.11,42.0,89.0,89.0
10950,140605612737,Australia,New South Wales,OMS-T10SB,DS100A,MITG,0.58,50.0,25.0,1.0,42.0,84.0,84.0
10951,140605612737,Australia,New South Wales,TECR1410DP2,DS100A,MITG,0.54,316.0,61.0,4.18,42.0,218.0,218.0
10952,140609553924,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
10953,140617915596,Australia,Queensland,ACC-822BK,ACC-1601,Diabetes,0.68,1.0,1.0,0.0,2.0,2.0,0.0
10954,140619941782,Australia,Tasmania,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
10955,140672587949,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,3.0,26.0,-0.88,2.0,0.0,0.0
10956,140684715598,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
10957,140717471443,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,14.0,26.0,-0.46,2.0,1.0,0.0
10958,140780451791,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,3.0,26.0,-0.88,2.0,0.0,0.0
10959,140780526593,Australia,South Australia,ACC-822BK,ACC-1601,Diabetes,0.68,1.0,1.0,0.0,2.0,2.0,0.0
10960,140796266616,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,1.0,26.0,-0.96,2.0,0.0,0.0
10961,140799529263,Australia,New South Wales,115-70,186-0106,MITG,0.65,13.0,17.0,-0.24,137.0,104.0,104.0
10962,140799529263,Australia,New South Wales,115-80,186-0106,MITG,0.66,7.0,16.0,-0.56,137.0,60.0,60.0
10963,140799529263,Australia,New South Wales,173022,DS100A,MITG,0.6,5.0,7.0,-0.29,42.0,30.0,30.0
10964,140799529263,Australia,New South Wales,340-000-000,X3-003-000,MITG,0.65,4.0,24.0,-0.83,6.0,1.0,1.0
10965,140799529263,Australia,New South Wales,350-005-000,X3-003-000,MITG,0.75,4.0,14.0,-0.71,6.0,2.0,2.0
10966,140799529263,Australia,New South Wales,350-013-000,X3-003-000,MITG,0.77,6.0,13.0,-0.54,6.0,3.0,3.0
10967,140799529263,Australia,New South Wales,8888247031,150462,MITG,0.5,6.0,36.0,-0.83,75.0,13.0,0.0
10968,140799529263,Australia,New South Wales,8888247031,186-0106,MITG,0.59,6.0,36.0,-0.83,137.0,23.0,23.0
10969,140799529263,Australia,New South Wales,8888247056,186-0106,MITG,0.61,16.0,21.0,-0.24,137.0,104.0,104.0
10970,140799529263,Australia,New South Wales,ABSTACK30X,186-0106,MITG,0.53,82.0,62.0,0.32,137.0,181.0,0.0
10971,140799529263,Australia,New South Wales,ABSTACK30X,DS100A,MITG,0.54,82.0,62.0,0.32,42.0,55.0,0.0
10972,140799529263,Australia,New South Wales,EASYCAPII6,DS100A,MITG,0.5,3.0,18.0,-0.83,42.0,7.0,0.0
10973,140799529263,Australia,New South Wales,EGIA60AMT,186-0106,MITG,0.57,193.0,109.0,0.77,137.0,242.0,0.0
10974,140799529263,Australia,New South Wales,EGIA60AMT,DS100A,MITG,0.59,193.0,109.0,0.77,42.0,74.0,0.0
10975,140799529263,Australia,New South Wales,EGIAUSTND,186-0106,MITG,0.59,514.65,68.0,6.57,137.0,1037.0,1037.0
10976,140799529263,Australia,New South Wales,EGIAUSTND,DS100A,MITG,0.61,514.65,68.0,6.57,42.0,318.0,0.0
10977,140799529263,Australia,New South Wales,LF1837,173050G,MITG,0.5,6.0,108.0,-0.94,84.0,5.0,0.0
10978,140799529263,Australia,New South Wales,LF1837,186-0106,MITG,0.57,6.0,108.0,-0.94,137.0,8.0,8.0
10979,140799529263,Australia,New South Wales,LF1837,DS100A,MITG,0.58,6.0,108.0,-0.94,42.0,3.0,3.0
10980,140799529263,Australia,New South Wales,LF1937,186-0106,MITG,0.56,98.0,125.0,-0.22,137.0,107.0,107.0
10981,140799529263,Australia,New South Wales,LF1937,DS100A,MITG,0.58,98.0,125.0,-0.22,42.0,33.0,33.0
10982,140799529263,Australia,New South Wales,LF2019,DS100A,MITG,0.6,16.0,26.0,-0.38,42.0,26.0,0.0
10983,140799529263,Australia,New South Wales,OMS-PDBS2,DS100A,MITG,0.58,36.0,19.0,0.89,42.0,79.0,79.0
10984,140799529263,Australia,New South Wales,OMS-T10SB,186-0106,MITG,0.52,57.0,25.0,1.28,137.0,312.0,312.0
10985,140799529263,Australia,New South Wales,OMS-T10SB,DS100A,MITG,0.58,57.0,25.0,1.28,42.0,96.0,96.0
10986,140799529263,Australia,New South Wales,TECR1410DP2,DS100A,MITG,0.54,16.0,61.0,-0.74,42.0,11.0,0.0
10987,140807297795,Australia,New South Wales,ACC-822BK,ACC-1601,Diabetes,0.68,1.0,1.0,0.0,2.0,2.0,2.0
10988,140820031349,Australia,New South Wales,ACC-822BK,ACC-1601,Diabetes,0.68,1.0,1.0,0.0,2.0,2.0,2.0
10989,140833636775,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,9.0,26.0,-0.65,2.0,1.0,1.0
10990,140834652713,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,5.0,26.0,-0.81,2.0,0.0,0.0
10991,140834982896,Australia,New South Wales,ACC-822BK,ACC-1601,Diabetes,0.68,1.0,1.0,0.0,2.0,2.0,2.0
10992,140834982896,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
10993,140840766891,Australia,Queensland,MMT-7020C5,MMT-7810W1,Diabetes,0.51,11.0,26.0,-0.58,2.0,1.0,0.0
10994,140890127949,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,1.0,26.0,-0.96,2.0,0.0,0.0
10995,140892573327,Australia,Queensland,350-005-000,LF1937,MITG,0.51,6.0,14.0,-0.57,125.0,54.0,54.0
10996,140892573327,Australia,Queensland,350-013-000,LF1937,MITG,0.52,5.0,13.0,-0.62,125.0,48.0,0.0
